"chan2_id","chan3_id","chan1_id","dma1_id","chan2_name","chan3_name","chan1_name","dma1_name","bdgt_id","cps"
29,37,148,179,"Brand","Desktop","Search PLA","ABILENE-TX","29_37_148_179",""
29,37,148,186,"Brand","Desktop","Search PLA","ALBANY-GA","29_37_148_186",""
29,37,148,118,"Brand","Desktop","Search PLA","ALBANY-NY","29_37_148_118",""
29,37,148,286,"Brand","Desktop","Search PLA","ALBUQUERQUE/SANTA FE-NM","29_37_148_286",""
29,37,148,315,"Brand","Desktop","Search PLA","ALEXANDRIA-LA","29_37_148_315",""
29,37,148,327,"Brand","Desktop","Search PLA","ALPENA-MI","29_37_148_327",""
29,37,148,129,"Brand","Desktop","Search PLA","AMARILLO-TX","29_37_148_129",""
29,37,148,190,"Brand","Desktop","Search PLA","ANCHORAGE-AK","29_37_148_190",""
29,37,148,29,"Brand","Desktop","Search PLA","ATLANTA-GA","29_37_148_29",""
29,37,148,42,"Brand","Desktop","Search PLA","AUGUSTA-GA","29_37_148_42",""
29,37,148,56,"Brand","Desktop","Search PLA","AUSTIN-TX","29_37_148_56",""
29,37,148,121,"Brand","Desktop","Search PLA","BAKERSFIELD-CA","29_37_148_121",""
29,37,148,46,"Brand","Desktop","Search PLA","BALTIMORE-MD","29_37_148_46",""
29,37,148,61,"Brand","Desktop","Search PLA","BANGOR-ME","29_37_148_61",""
29,37,148,159,"Brand","Desktop","Search PLA","BATON ROUGE-LA","29_37_148_159",""
29,37,148,309,"Brand","Desktop","Search PLA","BEAUMONT/PORT ARTHUR-TX","29_37_148_309",""
29,37,148,191,"Brand","Desktop","Search PLA","BEND-OR","29_37_148_191",""
29,37,148,189,"Brand","Desktop","Search PLA","BILLINGS-MT","29_37_148_189",""
29,37,148,192,"Brand","Desktop","Search PLA","BILOXI/GULFPORT-MS","29_37_148_192",""
29,37,148,84,"Brand","Desktop","Search PLA","BINGHAMTON-NY","29_37_148_84",""
29,37,148,110,"Brand","Desktop","Search PLA","BIRMINGHAM-AL","29_37_148_110",""
29,37,148,152,"Brand","Desktop","Search PLA","BLUEFIELD-WV","29_37_148_152",""
29,37,148,171,"Brand","Desktop","Search PLA","BOISE-ID","29_37_148_171",""
29,37,148,100,"Brand","Desktop","Search PLA","BOSTON-MA","29_37_148_100",""
29,37,148,33,"Brand","Desktop","Search PLA","BOWLING GREEN-KY","29_37_148_33",""
29,37,148,143,"Brand","Desktop","Search PLA","BUFFALO-NY","29_37_148_143",""
29,37,148,298,"Brand","Desktop","Search PLA","BURLINGTON-PLATTSBURGH-VT","29_37_148_298",""
29,37,148,196,"Brand","Desktop","Search PLA","BUTTE/BOZEMAN-MT","29_37_148_196",""
29,37,148,197,"Brand","Desktop","Search PLA","CASPER/RIVERTON-WY","29_37_148_197",""
29,37,148,67,"Brand","Desktop","Search PLA","CEDAR RAPIDS-IA","29_37_148_67",""
29,37,148,296,"Brand","Desktop","Search PLA","CHAMPAIGN/SPRINGFIELD-IL","29_37_148_296",""
29,37,148,128,"Brand","Desktop","Search PLA","CHARLESTON-SC","29_37_148_128",""
29,37,148,290,"Brand","Desktop","Search PLA","CHARLESTON/HUNTINGTON-WV","29_37_148_290",""
29,37,148,77,"Brand","Desktop","Search PLA","CHARLOTTE-NC","29_37_148_77",""
29,37,148,195,"Brand","Desktop","Search PLA","CHARLOTTESVILLE","29_37_148_195",""
29,37,148,91,"Brand","Desktop","Search PLA","CHATTANOOGA-TN","29_37_148_91",""
29,37,148,185,"Brand","Desktop","Search PLA","CHEYENNE- WY","29_37_148_185",""
29,37,148,4,"Brand","Desktop","Search PLA","CHICAGO-IL","29_37_148_4",""
29,37,148,158,"Brand","Desktop","Search PLA","CHICO/REDDING-CA","29_37_148_158",""
29,37,148,66,"Brand","Desktop","Search PLA","CINCINNATI-OH","29_37_148_66",""
29,37,148,6,"Brand","Desktop","Search PLA","CLARKSBURG-WV","29_37_148_6",""
29,37,148,39,"Brand","Desktop","Search PLA","CLEVELAND-OH","29_37_148_39",""
29,37,148,297,"Brand","Desktop","Search PLA","COLORADO SPRINGS-CO","29_37_148_297",""
29,37,148,103,"Brand","Desktop","Search PLA","COLUMBIA-SC","29_37_148_103",""
29,37,148,308,"Brand","Desktop","Search PLA","COLUMBIA/JEFFERSON CITY-MO","29_37_148_308",""
29,37,148,151,"Brand","Desktop","Search PLA","COLUMBUS-GA","29_37_148_151",""
29,37,148,16,"Brand","Desktop","Search PLA","COLUMBUS-OH","29_37_148_16",""
29,37,148,306,"Brand","Desktop","Search PLA","COLUMBUS/TUPELO/WESTPOINT-MS","29_37_148_306",""
29,37,148,117,"Brand","Desktop","Search PLA","CORPUS CHRISTI-TX","29_37_148_117",""
29,37,148,7,"Brand","Desktop","Search PLA","DALLAS-TX","29_37_148_7",""
29,37,148,63,"Brand","Desktop","Search PLA","DAVENPORT-IA","29_37_148_63",""
29,37,148,65,"Brand","Desktop","Search PLA","DAYTON-OH","29_37_148_65",""
29,37,148,87,"Brand","Desktop","Search PLA","DENVER-CO","29_37_148_87",""
29,37,148,19,"Brand","Desktop","Search PLA","DES MOINES-IA","29_37_148_19",""
29,37,148,2,"Brand","Desktop","Search PLA","DETROIT-MI","29_37_148_2",""
29,37,148,180,"Brand","Desktop","Search PLA","DOTHAN-AL","29_37_148_180",""
29,37,148,68,"Brand","Desktop","Search PLA","DULUTH-MN","29_37_148_68",""
29,37,148,97,"Brand","Desktop","Search PLA","EL PASO-TX","29_37_148_97",""
29,37,148,10,"Brand","Desktop","Search PLA","ELMIRA-NY","29_37_148_10",""
29,37,148,69,"Brand","Desktop","Search PLA","ERIE-PA","29_37_148_69",""
29,37,148,153,"Brand","Desktop","Search PLA","EUGENE-OR","29_37_148_153",""
29,37,148,194,"Brand","Desktop","Search PLA","EUREKA-CA","29_37_148_194",""
29,37,148,44,"Brand","Desktop","Search PLA","EVANSVILLE-IN","29_37_148_44",""
29,37,148,322,"Brand","Desktop","Search PLA","FAIRBANKS-AK","29_37_148_322",""
29,37,148,64,"Brand","Desktop","Search PLA","FARGO-ND","29_37_148_64",""
29,37,148,299,"Brand","Desktop","Search PLA","FAYETTEVILLE/FT.SMIT-AR","29_37_148_299",""
29,37,148,111,"Brand","Desktop","Search PLA","FLAGSTAFF-AZ","29_37_148_111",""
29,37,148,291,"Brand","Desktop","Search PLA","FLINT/SAGINAW-BAY CITY-MI","29_37_148_291",""
29,37,148,301,"Brand","Desktop","Search PLA","FLORENCE/MYRTLE BEACH-SC","29_37_148_301",""
29,37,148,292,"Brand","Desktop","Search PLA","FORT MYERS/NAPLES-FL","29_37_148_292",""
29,37,148,21,"Brand","Desktop","Search PLA","FORT WAYNE-IN","29_37_148_21",""
29,37,148,120,"Brand","Desktop","Search PLA","FRESNO/VISALIA-CA","29_37_148_120",""
29,37,148,187,"Brand","Desktop","Search PLA","GAINESVILLE-FL","29_37_148_187",""
29,37,148,329,"Brand","Desktop","Search PLA","GLENDIVE-MT","29_37_148_329",""
29,37,148,317,"Brand","Desktop","Search PLA","GRAND JUNCTION/MONTROSE-CO","29_37_148_317",""
29,37,148,285,"Brand","Desktop","Search PLA","GRAND RAPIDS/KALAMAZOO-MI","29_37_148_285",""
29,37,148,320,"Brand","Desktop","Search PLA","GREAT FALLS-MT","29_37_148_320",""
29,37,148,294,"Brand","Desktop","Search PLA","GREEN BAY/APPLETON-WI","29_37_148_294",""
29,37,148,82,"Brand","Desktop","Search PLA","GREENSBORO-NC","29_37_148_82",""
29,37,148,170,"Brand","Desktop","Search PLA","GREENVILLE-NC","29_37_148_170",""
29,37,148,96,"Brand","Desktop","Search PLA","GREENVILLE-SC","29_37_148_96",""
29,37,148,316,"Brand","Desktop","Search PLA","GREENWOOD-MS","29_37_148_316",""
29,37,148,287,"Brand","Desktop","Search PLA","HARRISBURG/LANCASTER-PA","29_37_148_287",""
29,37,148,125,"Brand","Desktop","Search PLA","HARRISONBURG-VA","29_37_148_125",""
29,37,148,313,"Brand","Desktop","Search PLA","HATTIESBURG/LAUREL-MS","29_37_148_313",""
29,37,148,326,"Brand","Desktop","Search PLA","HELENA-MT","29_37_148_326",""
29,37,148,289,"Brand","Desktop","Search PLA","HONOLULU-HI","29_37_148_289",""
29,37,148,98,"Brand","Desktop","Search PLA","HOUSTON-TX","29_37_148_98",""
29,37,148,102,"Brand","Desktop","Search PLA","HUNTSVILLE-AL","29_37_148_102",""
29,37,148,312,"Brand","Desktop","Search PLA","IDAHO FALLS/POCATELLO-ID","29_37_148_312",""
29,37,148,15,"Brand","Desktop","Search PLA","INDIANAPOLIS-IN","29_37_148_15",""
29,37,148,134,"Brand","Desktop","Search PLA","JACKSON-MS","29_37_148_134",""
29,37,148,136,"Brand","Desktop","Search PLA","JACKSON-TN","29_37_148_136",""
29,37,148,135,"Brand","Desktop","Search PLA","JACKSONVILLE-FL","29_37_148_135",""
29,37,148,300,"Brand","Desktop","Search PLA","JOHNSTOWN/ALTOONA-PA","29_37_148_300",""
29,37,148,157,"Brand","Desktop","Search PLA","JONESBORO-AR","29_37_148_157",""
29,37,148,311,"Brand","Desktop","Search PLA","JOPLIN/PITTSBURG-MO","29_37_148_311",""
29,37,148,324,"Brand","Desktop","Search PLA","JUNEAU-AK","29_37_148_324",""
29,37,148,284,"Brand","Desktop","Search PLA","KANSAS CITY-KS / MO","29_37_148_284",""
29,37,148,85,"Brand","Desktop","Search PLA","KNOXVILLE-TN","29_37_148_85",""
29,37,148,305,"Brand","Desktop","Search PLA","LA CROSSE/EAU CLAIRE-WI","29_37_148_305",""
29,37,148,28,"Brand","Desktop","Search PLA","LAFAYETTE-IN","29_37_148_28",""
29,37,148,160,"Brand","Desktop","Search PLA","LAFAYETTE-LA","29_37_148_160",""
29,37,148,193,"Brand","Desktop","Search PLA","LAKE CHARLES-LA","29_37_148_193",""
29,37,148,74,"Brand","Desktop","Search PLA","LANSING/JACKSON-MI","29_37_148_74",""
29,37,148,164,"Brand","Desktop","Search PLA","LAREDO-TX","29_37_148_164",""
29,37,148,113,"Brand","Desktop","Search PLA","LAS VEGAS-NV","29_37_148_113",""
29,37,148,45,"Brand","Desktop","Search PLA","LEXINGTON-KY","29_37_148_45",""
29,37,148,106,"Brand","Desktop","Search PLA","LIMA-OH","29_37_148_106",""
29,37,148,52,"Brand","Desktop","Search PLA","LINCOLN-NE","29_37_148_52",""
29,37,148,119,"Brand","Desktop","Search PLA","LITTLE ROCK-AR","29_37_148_119",""
29,37,148,60,"Brand","Desktop","Search PLA","LOS ANGELES-CA","29_37_148_60",""
29,37,148,78,"Brand","Desktop","Search PLA","LOUISVILLE-KY","29_37_148_78",""
29,37,148,137,"Brand","Desktop","Search PLA","LUBBOCK-TX","29_37_148_137",""
29,37,148,147,"Brand","Desktop","Search PLA","MACON-GA","29_37_148_147",""
29,37,148,27,"Brand","Desktop","Search PLA","MADISON-WI","29_37_148_27",""
29,37,148,105,"Brand","Desktop","Search PLA","MANKATO-MN","29_37_148_105",""
29,37,148,131,"Brand","Desktop","Search PLA","MARQUETTE-MI","29_37_148_131",""
29,37,148,138,"Brand","Desktop","Search PLA","MCALLEN-TX","29_37_148_138",""
29,37,148,310,"Brand","Desktop","Search PLA","MEDFORD/KLAMATH FALLS-OR","29_37_148_310",""
29,37,148,123,"Brand","Desktop","Search PLA","MEMPHIS-TN","29_37_148_123",""
29,37,148,318,"Brand","Desktop","Search PLA","MERIDIAN-MS","29_37_148_318",""
29,37,148,281,"Brand","Desktop","Search PLA","MIAMI/FT. LAUDERDALE-FL","29_37_148_281",""
29,37,148,139,"Brand","Desktop","Search PLA","MIDLAND-TX","29_37_148_139",""
29,37,148,11,"Brand","Desktop","Search PLA","MILWAUKEE-WI","29_37_148_11",""
29,37,148,13,"Brand","Desktop","Search PLA","MINNEAPOLIS-MN","29_37_148_13",""
29,37,148,51,"Brand","Desktop","Search PLA","MINOT/BISMARCK-ND","29_37_148_51",""
29,37,148,314,"Brand","Desktop","Search PLA","MISSOULA-MT","29_37_148_314",""
29,37,148,288,"Brand","Desktop","Search PLA","MOBILE/PENSACOLA-AL / FL","29_37_148_288",""
29,37,148,307,"Brand","Desktop","Search PLA","MONROE/EL DORADO-LA","29_37_148_307",""
29,37,148,303,"Brand","Desktop","Search PLA","MONTEREY/SALINAS-CA","29_37_148_303",""
29,37,148,133,"Brand","Desktop","Search PLA","MONTGOMERY-AL","29_37_148_133",""
29,37,148,99,"Brand","Desktop","Search PLA","NASHVILLE-TN","29_37_148_99",""
29,37,148,283,"Brand","Desktop","Search PLA","NEW HAVEN/HARTFORD-CT","29_37_148_283",""
29,37,148,172,"Brand","Desktop","Search PLA","NEW ORLEANS-LA","29_37_148_172",""
29,37,148,38,"Brand","Desktop","Search PLA","NORFOLK-VA","29_37_148_38",""
29,37,148,328,"Brand","Desktop","Search PLA","NORTH PLATTE-NE","29_37_148_328",""
29,37,148,22,"Brand","Desktop","Search PLA","OKLAHOMA CITY-OK","29_37_148_22",""
29,37,148,24,"Brand","Desktop","Search PLA","OMAHA-NE","29_37_148_24",""
29,37,148,282,"Brand","Desktop","Search PLA","ORLANDO/DAYTONA/MELBOURNE-FL","29_37_148_282",""
29,37,148,323,"Brand","Desktop","Search PLA","OTTUMWA-IA","29_37_148_323",""
29,37,148,36,"Brand","Desktop","Search PLA","PADUCAH-KY","29_37_148_36",""
29,37,148,115,"Brand","Desktop","Search PLA","PALM SPRINGS-CA","29_37_148_115",""
29,37,148,173,"Brand","Desktop","Search PLA","PANAMA CITY-FL","29_37_148_173",""
29,37,148,165,"Brand","Desktop","Search PLA","PARKERSBURG-WV","29_37_148_165",""
29,37,148,304,"Brand","Desktop","Search PLA","PEORIA/BLOOMINGTON-IL","29_37_148_304",""
29,37,148,35,"Brand","Desktop","Search PLA","PHILADELPHIA-PA","29_37_148_35",""
29,37,148,107,"Brand","Desktop","Search PLA","PHOENIX-AZ","29_37_148_107",""
29,37,148,83,"Brand","Desktop","Search PLA","PITTSBURGH-PA","29_37_148_83",""
29,37,148,48,"Brand","Desktop","Search PLA","PORTLAND-ME","29_37_148_48",""
29,37,148,148,"Brand","Desktop","Search PLA","PORTLAND-OR","29_37_148_148",""
29,37,148,325,"Brand","Desktop","Search PLA","PRESQUE ISLE-ME","29_37_148_325",""
29,37,148,101,"Brand","Desktop","Search PLA","PROVIDENCE-RI","29_37_148_101",""
29,37,148,146,"Brand","Desktop","Search PLA","QUINCY-IL","29_37_148_146",""
29,37,148,50,"Brand","Desktop","Search PLA","RALEIGH-NC","29_37_148_50",""
29,37,148,142,"Brand","Desktop","Search PLA","RAPID CITY-SD","29_37_148_142",""
29,37,148,145,"Brand","Desktop","Search PLA","RENO-NV","29_37_148_145",""
29,37,148,86,"Brand","Desktop","Search PLA","RICHMOND-VA","29_37_148_86",""
29,37,148,293,"Brand","Desktop","Search PLA","ROANOKE/LYNCHBURG-VA","29_37_148_293",""
29,37,148,88,"Brand","Desktop","Search PLA","ROCHESTER-MN","29_37_148_88",""
29,37,148,130,"Brand","Desktop","Search PLA","ROCHESTER-NY","29_37_148_130",""
29,37,148,30,"Brand","Desktop","Search PLA","ROCKFORD-IL","29_37_148_30",""
29,37,148,112,"Brand","Desktop","Search PLA","SACRAMENTO-CA","29_37_148_112",""
29,37,148,47,"Brand","Desktop","Search PLA","SALISBURY-MD","29_37_148_47",""
29,37,148,58,"Brand","Desktop","Search PLA","SALT LAKE CITY-UT","29_37_148_58",""
29,37,148,321,"Brand","Desktop","Search PLA","SAN ANGELO-TX","29_37_148_321",""
29,37,148,109,"Brand","Desktop","Search PLA","SAN ANTONIO-TX","29_37_148_109",""
29,37,148,114,"Brand","Desktop","Search PLA","SAN DIEGO-CA","29_37_148_114",""
29,37,148,126,"Brand","Desktop","Search PLA","SAN FRANCISCO-CA","29_37_148_126",""
29,37,148,95,"Brand","Desktop","Search PLA","SANTA BARBARA-CA","29_37_148_95",""
29,37,148,277,"Brand","Desktop","Search PLA","SAVANNAH-GA","29_37_148_277",""
29,37,148,155,"Brand","Desktop","Search PLA","SEATTLE-WA","29_37_148_155",""
29,37,148,32,"Brand","Desktop","Search PLA","SHERMAN/ADA-TX","29_37_148_32",""
29,37,148,161,"Brand","Desktop","Search PLA","SHREVEPORT-LA","29_37_148_161",""
29,37,148,43,"Brand","Desktop","Search PLA","SIOUX CITY-IA","29_37_148_43",""
29,37,148,20,"Brand","Desktop","Search PLA","SIOUX FALLS-SD","29_37_148_20",""
29,37,148,79,"Brand","Desktop","Search PLA","SOUTH BEND-IN","29_37_148_79",""
29,37,148,174,"Brand","Desktop","Search PLA","SPOKANE-WA","29_37_148_174",""
29,37,148,108,"Brand","Desktop","Search PLA","SPRINGFIELD-MA","29_37_148_108",""
29,37,148,75,"Brand","Desktop","Search PLA","SPRINGFIELD-MO","29_37_148_75",""
29,37,148,150,"Brand","Desktop","Search PLA","ST. GEORGE-UT","29_37_148_150",""
29,37,148,59,"Brand","Desktop","Search PLA","ST. JOSEPH-MO","29_37_148_59",""
29,37,148,26,"Brand","Desktop","Search PLA","ST. LOUIS-MO","29_37_148_26",""
29,37,148,124,"Brand","Desktop","Search PLA","SYRACUSE-NY","29_37_148_124",""
29,37,148,302,"Brand","Desktop","Search PLA","TALLAHASSEE/THOMASVILLE-FL","29_37_148_302",""
29,37,148,280,"Brand","Desktop","Search PLA","TAMPA/ST. PETE/LAKELAND-FL","29_37_148_280",""
29,37,148,25,"Brand","Desktop","Search PLA","TERRE HAUTE-IN","29_37_148_25",""
29,37,148,175,"Brand","Desktop","Search PLA","TEXARKANA-TX","29_37_148_175",""
29,37,148,70,"Brand","Desktop","Search PLA","TOLEDO-OH","29_37_148_70",""
29,37,148,72,"Brand","Desktop","Search PLA","TOPEKA-KS","29_37_148_72",""
29,37,148,104,"Brand","Desktop","Search PLA","TRAVERSE CITY-MI","29_37_148_104",""
29,37,148,55,"Brand","Desktop","Search PLA","TRI CITIES-TN","29_37_148_55",""
29,37,148,89,"Brand","Desktop","Search PLA","TRI-STATE-NY/NJ/CT","29_37_148_89",""
29,37,148,116,"Brand","Desktop","Search PLA","TUCSON-AZ","29_37_148_116",""
29,37,148,90,"Brand","Desktop","Search PLA","TULSA-OK","29_37_148_90",""
29,37,148,319,"Brand","Desktop","Search PLA","TWIN FALLS-ID","29_37_148_319",""
29,37,148,181,"Brand","Desktop","Search PLA","TYLER/LONGVIEW-TX","29_37_148_181",""
29,37,148,37,"Brand","Desktop","Search PLA","UTICA-NY","29_37_148_37",""
29,37,148,167,"Brand","Desktop","Search PLA","VICTORIA-TX","29_37_148_167",""
29,37,148,295,"Brand","Desktop","Search PLA","WACO/TEMPLE/BRYAN-TX","29_37_148_295",""
29,37,148,81,"Brand","Desktop","Search PLA","WASHINGTON D.C.","29_37_148_81",""
29,37,148,31,"Brand","Desktop","Search PLA","WATERTOWN-NY","29_37_148_31",""
29,37,148,92,"Brand","Desktop","Search PLA","WAUSAU-WI","29_37_148_92",""
29,37,148,176,"Brand","Desktop","Search PLA","WEST PALM BEACH-FL","29_37_148_176",""
29,37,148,184,"Brand","Desktop","Search PLA","WHEELING-WV","29_37_148_184",""
29,37,148,23,"Brand","Desktop","Search PLA","WICHITA FALLS-TX","29_37_148_23",""
29,37,148,76,"Brand","Desktop","Search PLA","WICHITA-KS","29_37_148_76",""
29,37,148,8,"Brand","Desktop","Search PLA","WILKES-BARRE-PA","29_37_148_8",""
29,37,148,127,"Brand","Desktop","Search PLA","WILMINGTON-NC","29_37_148_127",""
29,37,148,178,"Brand","Desktop","Search PLA","YAKIMA-WA","29_37_148_178",""
29,37,148,73,"Brand","Desktop","Search PLA","YOUNGSTOWN-OH","29_37_148_73",""
29,37,148,9,"Brand","Desktop","Search PLA","YUMA-AZ","29_37_148_9",""
29,37,148,53,"Brand","Desktop","Search PLA","ZANESVILLE-OH","29_37_148_53",""
29,37,147,179,"Brand","Desktop","Search Reg","ABILENE-TX","29_37_147_179",""
29,37,147,186,"Brand","Desktop","Search Reg","ALBANY-GA","29_37_147_186",""
29,37,147,118,"Brand","Desktop","Search Reg","ALBANY-NY","29_37_147_118",""
29,37,147,286,"Brand","Desktop","Search Reg","ALBUQUERQUE/SANTA FE-NM","29_37_147_286",""
29,37,147,315,"Brand","Desktop","Search Reg","ALEXANDRIA-LA","29_37_147_315",""
29,37,147,327,"Brand","Desktop","Search Reg","ALPENA-MI","29_37_147_327",""
29,37,147,129,"Brand","Desktop","Search Reg","AMARILLO-TX","29_37_147_129",""
29,37,147,190,"Brand","Desktop","Search Reg","ANCHORAGE-AK","29_37_147_190",""
29,37,147,29,"Brand","Desktop","Search Reg","ATLANTA-GA","29_37_147_29",""
29,37,147,42,"Brand","Desktop","Search Reg","AUGUSTA-GA","29_37_147_42",""
29,37,147,56,"Brand","Desktop","Search Reg","AUSTIN-TX","29_37_147_56",""
29,37,147,121,"Brand","Desktop","Search Reg","BAKERSFIELD-CA","29_37_147_121",""
29,37,147,46,"Brand","Desktop","Search Reg","BALTIMORE-MD","29_37_147_46",""
29,37,147,61,"Brand","Desktop","Search Reg","BANGOR-ME","29_37_147_61",""
29,37,147,159,"Brand","Desktop","Search Reg","BATON ROUGE-LA","29_37_147_159",""
29,37,147,309,"Brand","Desktop","Search Reg","BEAUMONT/PORT ARTHUR-TX","29_37_147_309",""
29,37,147,191,"Brand","Desktop","Search Reg","BEND-OR","29_37_147_191",""
29,37,147,189,"Brand","Desktop","Search Reg","BILLINGS-MT","29_37_147_189",""
29,37,147,192,"Brand","Desktop","Search Reg","BILOXI/GULFPORT-MS","29_37_147_192",""
29,37,147,84,"Brand","Desktop","Search Reg","BINGHAMTON-NY","29_37_147_84",""
29,37,147,110,"Brand","Desktop","Search Reg","BIRMINGHAM-AL","29_37_147_110",""
29,37,147,152,"Brand","Desktop","Search Reg","BLUEFIELD-WV","29_37_147_152",""
29,37,147,171,"Brand","Desktop","Search Reg","BOISE-ID","29_37_147_171",""
29,37,147,100,"Brand","Desktop","Search Reg","BOSTON-MA","29_37_147_100",""
29,37,147,33,"Brand","Desktop","Search Reg","BOWLING GREEN-KY","29_37_147_33",""
29,37,147,143,"Brand","Desktop","Search Reg","BUFFALO-NY","29_37_147_143",""
29,37,147,298,"Brand","Desktop","Search Reg","BURLINGTON-PLATTSBURGH-VT","29_37_147_298",""
29,37,147,196,"Brand","Desktop","Search Reg","BUTTE/BOZEMAN-MT","29_37_147_196",""
29,37,147,197,"Brand","Desktop","Search Reg","CASPER/RIVERTON-WY","29_37_147_197",""
29,37,147,67,"Brand","Desktop","Search Reg","CEDAR RAPIDS-IA","29_37_147_67",""
29,37,147,296,"Brand","Desktop","Search Reg","CHAMPAIGN/SPRINGFIELD-IL","29_37_147_296",""
29,37,147,128,"Brand","Desktop","Search Reg","CHARLESTON-SC","29_37_147_128",""
29,37,147,290,"Brand","Desktop","Search Reg","CHARLESTON/HUNTINGTON-WV","29_37_147_290",""
29,37,147,77,"Brand","Desktop","Search Reg","CHARLOTTE-NC","29_37_147_77",""
29,37,147,195,"Brand","Desktop","Search Reg","CHARLOTTESVILLE","29_37_147_195",""
29,37,147,91,"Brand","Desktop","Search Reg","CHATTANOOGA-TN","29_37_147_91",""
29,37,147,185,"Brand","Desktop","Search Reg","CHEYENNE- WY","29_37_147_185",""
29,37,147,4,"Brand","Desktop","Search Reg","CHICAGO-IL","29_37_147_4",""
29,37,147,158,"Brand","Desktop","Search Reg","CHICO/REDDING-CA","29_37_147_158",""
29,37,147,66,"Brand","Desktop","Search Reg","CINCINNATI-OH","29_37_147_66",""
29,37,147,6,"Brand","Desktop","Search Reg","CLARKSBURG-WV","29_37_147_6",""
29,37,147,39,"Brand","Desktop","Search Reg","CLEVELAND-OH","29_37_147_39",""
29,37,147,297,"Brand","Desktop","Search Reg","COLORADO SPRINGS-CO","29_37_147_297",""
29,37,147,103,"Brand","Desktop","Search Reg","COLUMBIA-SC","29_37_147_103",""
29,37,147,308,"Brand","Desktop","Search Reg","COLUMBIA/JEFFERSON CITY-MO","29_37_147_308",""
29,37,147,151,"Brand","Desktop","Search Reg","COLUMBUS-GA","29_37_147_151",""
29,37,147,16,"Brand","Desktop","Search Reg","COLUMBUS-OH","29_37_147_16",""
29,37,147,306,"Brand","Desktop","Search Reg","COLUMBUS/TUPELO/WESTPOINT-MS","29_37_147_306",""
29,37,147,117,"Brand","Desktop","Search Reg","CORPUS CHRISTI-TX","29_37_147_117",""
29,37,147,7,"Brand","Desktop","Search Reg","DALLAS-TX","29_37_147_7",""
29,37,147,63,"Brand","Desktop","Search Reg","DAVENPORT-IA","29_37_147_63",""
29,37,147,65,"Brand","Desktop","Search Reg","DAYTON-OH","29_37_147_65",""
29,37,147,87,"Brand","Desktop","Search Reg","DENVER-CO","29_37_147_87",""
29,37,147,19,"Brand","Desktop","Search Reg","DES MOINES-IA","29_37_147_19",""
29,37,147,2,"Brand","Desktop","Search Reg","DETROIT-MI","29_37_147_2",""
29,37,147,180,"Brand","Desktop","Search Reg","DOTHAN-AL","29_37_147_180",""
29,37,147,68,"Brand","Desktop","Search Reg","DULUTH-MN","29_37_147_68",""
29,37,147,97,"Brand","Desktop","Search Reg","EL PASO-TX","29_37_147_97",""
29,37,147,10,"Brand","Desktop","Search Reg","ELMIRA-NY","29_37_147_10",""
29,37,147,69,"Brand","Desktop","Search Reg","ERIE-PA","29_37_147_69",""
29,37,147,153,"Brand","Desktop","Search Reg","EUGENE-OR","29_37_147_153",""
29,37,147,194,"Brand","Desktop","Search Reg","EUREKA-CA","29_37_147_194",""
29,37,147,44,"Brand","Desktop","Search Reg","EVANSVILLE-IN","29_37_147_44",""
29,37,147,322,"Brand","Desktop","Search Reg","FAIRBANKS-AK","29_37_147_322",""
29,37,147,64,"Brand","Desktop","Search Reg","FARGO-ND","29_37_147_64",""
29,37,147,299,"Brand","Desktop","Search Reg","FAYETTEVILLE/FT.SMIT-AR","29_37_147_299",""
29,37,147,111,"Brand","Desktop","Search Reg","FLAGSTAFF-AZ","29_37_147_111",""
29,37,147,291,"Brand","Desktop","Search Reg","FLINT/SAGINAW-BAY CITY-MI","29_37_147_291",""
29,37,147,301,"Brand","Desktop","Search Reg","FLORENCE/MYRTLE BEACH-SC","29_37_147_301",""
29,37,147,292,"Brand","Desktop","Search Reg","FORT MYERS/NAPLES-FL","29_37_147_292",""
29,37,147,21,"Brand","Desktop","Search Reg","FORT WAYNE-IN","29_37_147_21",""
29,37,147,120,"Brand","Desktop","Search Reg","FRESNO/VISALIA-CA","29_37_147_120",""
29,37,147,187,"Brand","Desktop","Search Reg","GAINESVILLE-FL","29_37_147_187",""
29,37,147,329,"Brand","Desktop","Search Reg","GLENDIVE-MT","29_37_147_329",""
29,37,147,317,"Brand","Desktop","Search Reg","GRAND JUNCTION/MONTROSE-CO","29_37_147_317",""
29,37,147,285,"Brand","Desktop","Search Reg","GRAND RAPIDS/KALAMAZOO-MI","29_37_147_285",""
29,37,147,320,"Brand","Desktop","Search Reg","GREAT FALLS-MT","29_37_147_320",""
29,37,147,294,"Brand","Desktop","Search Reg","GREEN BAY/APPLETON-WI","29_37_147_294",""
29,37,147,82,"Brand","Desktop","Search Reg","GREENSBORO-NC","29_37_147_82",""
29,37,147,170,"Brand","Desktop","Search Reg","GREENVILLE-NC","29_37_147_170",""
29,37,147,96,"Brand","Desktop","Search Reg","GREENVILLE-SC","29_37_147_96",""
29,37,147,316,"Brand","Desktop","Search Reg","GREENWOOD-MS","29_37_147_316",""
29,37,147,287,"Brand","Desktop","Search Reg","HARRISBURG/LANCASTER-PA","29_37_147_287",""
29,37,147,125,"Brand","Desktop","Search Reg","HARRISONBURG-VA","29_37_147_125",""
29,37,147,313,"Brand","Desktop","Search Reg","HATTIESBURG/LAUREL-MS","29_37_147_313",""
